"newspaper","date","epu_news_rel","epu_cat2_news_rel","epu_cat3_news_rel","epu_cat4_news_rel","epu_cat5_news_rel","epu_cat6_news_rel","epu_cat7_news_rel","epu_cat8_news_rel","epu_cat9_news_rel","epu_cat10_news_rel","epu_cat11_news_rel","epu_cat12_news_rel","epu_cat13_news_rel","epu_cat14_news_rel"
"el_pais","01-2011",0.015122873345935728,0.00945179584120983,0.003780718336483932,0.000945179584120983,0.00945179584120983,0.000945179584120983,0.002835538752362949,0.000945179584120983,0.0,0.015122873345935728,0.012287334593572778,0.002835538752362949,0.015122873345935728,0.004725897920604915
"el_pais","02-2011",0.010516252390057362,0.0038240917782026767,0.0,0.0,0.0,0.0,0.0057361376673040155,0.0,0.0019120458891013384,0.010516252390057362,0.008604206500956023,0.006692160611854685,0.009560229445506692,0.006692160611854685
"el_pais","03-2011",0.010824313072439634,0.004163197335553705,0.0,0.0008326394671107411,0.0033305578684429643,0.0016652789342214821,0.0016652789342214821,0.0008326394671107411,0.0016652789342214821,0.010824313072439634,0.010824313072439634,0.00749375520399667,0.010824313072439634,0.002497918401332223
"el_pais","04-2011",0.02443133951137321,0.010109519797809604,0.0,0.0008424599831508003,0.004212299915754001,0.003369839932603201,0.008424599831508003,0.0,0.005897219882055603,0.02443133951137321,0.012636899747262006,0.009267059814658803,0.019376579612468407,0.004212299915754001
"el_pais","05-2011",0.013527575442247659,0.004162330905306972,0.002081165452653486,0.0,0.002081165452653486,0.003121748178980229,0.0,0.0,0.0,0.013527575442247659,0.009365244536940686,0.008324661810613945,0.01040582726326743,0.001040582726326743
"el_pais","06-2011",0.05431878895814782,0.006233303650934996,0.0008904719501335708,0.0008904719501335708,0.008904719501335707,0.0026714158504007124,0.006233303650934996,0.006233303650934996,0.0008904719501335708,0.05431878895814782,0.026714158504007122,0.016028495102404273,0.032056990204808546,0.005342831700801425
"el_pais","07-2011",0.02650429799426934,0.004297994269340974,0.0007163323782234957,0.002148997134670487,0.0071633237822349575,0.0014326647564469914,0.004297994269340974,0.0035816618911174787,0.0007163323782234957,0.02650429799426934,0.01504297994269341,0.0071633237822349575,0.02650429799426934,0.0064469914040114614
"el_pais","08-2011",0.02244165170556553,0.005385996409335727,0.004488330341113106,0.0017953321364452424,0.009874326750448833,0.0,0.004488330341113106,0.0008976660682226212,0.0017953321364452424,0.02244165170556553,0.01436265709156194,0.0062836624775583485,0.017953321364452424,0.005385996409335727
"el_pais","09-2011",0.044035228182546036,0.008006405124099279,0.0016012810248198558,0.0024019215372297837,0.005604483586869495,0.0008006405124099279,0.0032025620496397116,0.0008006405124099279,0.0016012810248198558,0.044035228182546036,0.029623698959167333,0.007205764611689352,0.03282626100880705,0.008006405124099279
"el_pais","10-2011",0.023947151114781174,0.004128819157720892,0.0,0.0,0.0033030553261767133,0.0008257638315441783,0.0008257638315441783,0.0,0.004128819157720892,0.023947151114781174,0.017341040462427744,0.00495458298926507,0.021469859620148638,0.002477291494632535
"el_pais","11-2011",0.028309741881765195,0.004163197335553705,0.002497918401332223,0.0008326394671107411,0.004995836802664446,0.0,0.0008326394671107411,0.0008326394671107411,0.002497918401332223,0.028309741881765195,0.02331390507910075,0.009991673605328892,0.025811823480432972,0.0033305578684429643
"el_pais","12-2011",0.028286189683860232,0.0033277870216306157,0.0,0.0,0.004991680532445923,0.0016638935108153079,0.004159733777038269,0.0,0.0066555740432612314,0.028286189683860232,0.02329450915141431,0.0066555740432612314,0.02745424292845258,0.004159733777038269
"el_pais","01-2012",0.02905982905982906,0.011111111111111112,0.0,0.0,0.01282051282051282,0.0,0.002564102564102564,0.0008547008547008547,0.0,0.02905982905982906,0.02735042735042735,0.009401709401709401,0.026495726495726495,0.006837606837606838
"el_pais","02-2012",0.01674418604651163,0.005581395348837209,0.0,0.0,0.0037209302325581397,0.0009302325581395349,0.005581395348837209,0.0,0.0027906976744186047,0.01674418604651163,0.005581395348837209,0.008372093023255815,0.011162790697674419,0.0
"el_pais","03-2012",0.01636520241171404,0.006029285099052541,0.0,0.0,0.0,0.0008613264427217916,0.0017226528854435831,0.0,0.0008613264427217916,0.01636520241171404,0.0068906115417743325,0.009474590869939707,0.008613264427217916,0.0
"el_pais","04-2012",0.03640776699029126,0.012135922330097087,0.0,0.0,0.015776699029126214,0.0024271844660194173,0.0024271844660194173,0.0,0.0,0.03640776699029126,0.02669902912621359,0.014563106796116505,0.032766990291262135,0.015776699029126214
"el_pais","05-2012",0.03559870550161812,0.009708737864077669,0.0,0.0,0.003236245954692557,0.0,0.008090614886731391,0.0,0.0,0.03559870550161812,0.022653721682847898,0.021035598705501618,0.02750809061488673,0.0016181229773462784
"el_pais","06-2012",0.02702702702702703,0.009400705052878966,0.0,0.0023501762632197414,0.009400705052878966,0.0,0.0035252643948296123,0.0,0.004700352526439483,0.02702702702702703,0.022326674500587545,0.010575793184488837,0.01880141010575793,0.0035252643948296123
"el_pais","07-2012",0.048589341692789965,0.018808777429467086,0.003134796238244514,0.001567398119122257,0.023510971786833857,0.0,0.0109717868338558,0.004702194357366771,0.009404388714733543,0.048589341692789965,0.03134796238244514,0.0219435736677116,0.0438871473354232,0.018808777429467086
"el_pais","08-2012",0.02069857697283312,0.00258732212160414,0.0,0.0,0.0129366106080207,0.0,0.00258732212160414,0.00258732212160414,0.007761966364812419,0.02069857697283312,0.014230271668822769,0.018111254851228976,0.018111254851228976,0.0038809831824062097
"el_pais","09-2012",0.010830324909747292,0.0024067388688327317,0.0,0.0,0.006016847172081829,0.0,0.0024067388688327317,0.0,0.0,0.010830324909747292,0.010830324909747292,0.0048134777376654635,0.010830324909747292,0.006016847172081829
"el_pais","10-2012",0.014675052410901468,0.009433962264150943,0.0,0.0,0.0020964360587002098,0.0,0.0,0.0,0.0,0.014675052410901468,0.0041928721174004195,0.008385744234800839,0.011530398322851153,0.0020964360587002098
"el_pais","11-2012",0.026905829596412557,0.007174887892376682,0.0017937219730941704,0.0,0.008071748878923767,0.0008968609865470852,0.0026905829596412557,0.0,0.008071748878923767,0.026905829596412557,0.01883408071748879,0.013452914798206279,0.025112107623318385,0.004484304932735426
"el_pais","12-2012",0.02990325417766051,0.012313104661389622,0.0,0.007036059806508356,0.014951627088830254,0.003518029903254178,0.001759014951627089,0.001759014951627089,0.001759014951627089,0.02990325417766051,0.020228671943711522,0.02198768689533861,0.029023746701846966,0.007036059806508356
"el_pais","01-2013",0.03546099290780142,0.0070921985815602835,0.0010131712259371835,0.004052684903748734,0.015197568389057751,0.0,0.00303951367781155,0.004052684903748734,0.0,0.03546099290780142,0.02735562310030395,0.02127659574468085,0.031408308004052685,0.008105369807497468
"el_pais","02-2013",0.03409090909090909,0.011363636363636364,0.0,0.003787878787878788,0.003787878787878788,0.000946969696969697,0.010416666666666666,0.0,0.0,0.03409090909090909,0.019886363636363636,0.016098484848484848,0.027462121212121212,0.003787878787878788
"el_pais","03-2013",0.02294792586054722,0.00529567519858782,0.0,0.0,0.00441306266548985,0.0,0.00617828773168579,0.0,0.00088261253309797,0.02294792586054722,0.019417475728155338,0.00441306266548985,0.02294792586054722,0.00617828773168579
"el_pais","04-2013",0.01192368839427663,0.0,0.0,0.001589825119236884,0.005564387917329093,0.0,0.0023847376788553257,0.000794912559618442,0.000794912559618442,0.01192368839427663,0.005564387917329093,0.0047694753577106515,0.007154213036565978,0.000794912559618442
"el_pais","05-2013",0.011182108626198083,0.0023961661341853034,0.0,0.0,0.004792332268370607,0.0,0.0,0.0,0.0,0.011182108626198083,0.004792332268370607,0.00718849840255591,0.005591054313099041,0.001597444089456869
"el_pais","06-2013",0.015570934256055362,0.0025951557093425604,0.0,0.0,0.006055363321799308,0.0008650519031141869,0.0008650519031141869,0.0,0.0,0.015570934256055362,0.00865051903114187,0.005190311418685121,0.012975778546712802,0.005190311418685121
"el_pais","07-2013",0.014803849000740192,0.0022205773501110288,0.0,0.0,0.008882309400444115,0.0,0.0,0.0,0.0,0.014803849000740192,0.005921539600296077,0.0044411547002220575,0.011102886750555145,0.0022205773501110288
"el_pais","08-2013",0.006064690026954178,0.0,0.0,0.0,0.004043126684636119,0.0013477088948787063,0.0,0.0,0.0006738544474393531,0.006064690026954178,0.0026954177897574125,0.0006738544474393531,0.0047169811320754715,0.0006738544474393531
"el_pais","09-2013",0.008270158511371467,0.0,0.0,0.0006891798759476223,0.0027567195037904893,0.0,0.0,0.0,0.0013783597518952446,0.008270158511371467,0.004135079255685734,0.002067539627842867,0.006202618883528601,0.002067539627842867
"el_pais","10-2013",0.011853448275862068,0.0010775862068965517,0.0,0.0,0.003232758620689655,0.0005387931034482759,0.0,0.0,0.0,0.011853448275862068,0.007543103448275862,0.003771551724137931,0.009698275862068966,0.0026939655172413795
"el_pais","11-2013",0.011269276393831554,0.0011862396204033216,0.0011862396204033216,0.0005931198102016608,0.0029655990510083037,0.0,0.0005931198102016608,0.0,0.0,0.011269276393831554,0.006524317912218268,0.006524317912218268,0.010083036773428233,0.0017793594306049821
"el_pais","12-2013",0.008094981111710739,0.0010793308148947653,0.0,0.0,0.004856988667026443,0.0005396654074473826,0.0005396654074473826,0.0,0.0005396654074473826,0.008094981111710739,0.004856988667026443,0.002698327037236913,0.007015650296815974,0.0032379924446842958
"el_pais","01-2014",0.011986301369863013,0.0017123287671232876,0.0,0.0,0.005707762557077625,0.0005707762557077625,0.0005707762557077625,0.0,0.0,0.011986301369863013,0.00684931506849315,0.0028538812785388126,0.0091324200913242,0.00228310502283105
"el_pais","02-2014",0.019881783987103708,0.0032240730789897904,0.0,0.0,0.008597528210639442,0.0,0.0010746910263299302,0.0005373455131649651,0.0016120365394948952,0.019881783987103708,0.006985491671144546,0.005910800644814616,0.013970983342289092,0.0026867275658248252
"el_pais","03-2014",0.010242085661080074,0.0004655493482309125,0.0,0.0,0.002793296089385475,0.0,0.0,0.0,0.0,0.010242085661080074,0.0074487895716946,0.002793296089385475,0.008845437616387336,0.000931098696461825
"el_pais","04-2014",0.007913369429404415,0.00041649312786339027,0.0,0.0008329862557267805,0.0012494793835901709,0.0008329862557267805,0.0,0.0,0.0,0.007913369429404415,0.006247396917950854,0.003331945022907122,0.006247396917950854,0.0020824656393169513
"el_pais","05-2014",0.00974230043997486,0.0009428032683846638,0.0,0.0006285355122564425,0.00251414204902577,0.0006285355122564425,0.0018856065367693275,0.0,0.001257071024512885,0.00974230043997486,0.00502828409805154,0.003771213073538655,0.00785669390320553,0.0015713387806411063
"el_pais","06-2014",0.014333248016380855,0.0033273611466598414,0.0002559508574353724,0.0005119017148707448,0.0043511645764013306,0.0005119017148707448,0.0005119017148707448,0.0005119017148707448,0.0007678525723061172,0.014333248016380855,0.010749936012285641,0.004863066291272076,0.011517788584591758,0.0033273611466598414
"el_pais","07-2014",0.016923388731252532,0.0033948115119578435,0.0005573571139035266,0.0007093635995135793,0.005674908796108634,0.001064045399270369,0.0024321037697608433,0.00035468179975678963,0.001064045399270369,0.016923388731252532,0.0112484799351439,0.006434941224158898,0.01352857721929469,0.003496149169031212
"el_pais","08-2014",0.023110066588327458,0.006658832745789268,0.0007833920877399138,0.0003916960438699569,0.010184097140618879,0.0003916960438699569,0.0050920485703094395,0.0003916960438699569,0.0027418723070896985,0.023110066588327458,0.01645123384253819,0.009792401096748922,0.019193106149627888,0.005483744614179397
"el_pais","09-2014",0.16666666666666666,0.0,0.0,0.0,0.16666666666666666,0.0,0.16666666666666666,0.0,0.0,0.16666666666666666,0.16666666666666666,0.0,0.16666666666666666,0.0
"el_pais","10-2014",0.03225806451612903,0.0,0.0,0.0,0.0,0.0,0.03225806451612903,0.0,0.0,0.03225806451612903,0.03225806451612903,0.0,0.03225806451612903,0.0
"el_pais","11-2014",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","12-2014",0.023809523809523808,0.0,0.0,0.0,0.023809523809523808,0.0,0.0,0.0,0.0,0.023809523809523808,0.0,0.023809523809523808,0.0,0.0
"el_pais","01-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","02-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","03-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","04-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","05-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","06-2015",0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,0.0
"el_pais","07-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","08-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","09-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","10-2015",0.10714285714285714,0.07142857142857142,0.0,0.03571428571428571,0.03571428571428571,0.0,0.0,0.0,0.0,0.10714285714285714,0.03571428571428571,0.0,0.03571428571428571,0.07142857142857142
"el_pais","11-2015",0.12962962962962962,0.0,0.0,0.0,0.07407407407407407,0.0,0.0,0.0,0.0,0.12962962962962962,0.07407407407407407,0.0,0.07407407407407407,0.0
"el_pais","12-2015",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","01-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","02-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","03-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","04-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","05-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","06-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","07-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","08-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","09-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","10-2016",0.04878048780487805,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0,0.0,0.04878048780487805,0.0,0.0,0.0,0.0
"el_pais","11-2016",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","12-2016",0.08823529411764706,0.0,0.0,0.0,0.08823529411764706,0.0392156862745098,0.0196078431372549,0.0,0.0,0.08823529411764706,0.058823529411764705,0.058823529411764705,0.058823529411764705,0.0
"el_pais","01-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","02-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","03-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","04-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","05-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","06-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","07-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","08-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","09-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","10-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","11-2017",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","12-2017",0.12195121951219512,0.07317073170731707,0.0,0.0,0.024390243902439025,0.0,0.04878048780487805,0.024390243902439025,0.0,0.12195121951219512,0.12195121951219512,0.07317073170731707,0.12195121951219512,0.0975609756097561
"el_pais","01-2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","02-2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","03-2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","04-2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","05-2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"el_pais","06-2018",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
